latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
2,10,200,2022-11-22 01:50:54.971061,late_em,4.84,95.87,6.0,7.0,-1084.14,-1077.72,-1351.24,-1253.62,0.4739704572482597,0.2942399926012969,0.2167989391117954,0.5487522728963697,0.4140765777922994,0.1999196963783208,0.2914254235649319,0.653142429718535,0.7699181570367976,0.9379503031524116
2,10,200,2022-11-22 01:50:54.971061,initial,0.0,0.0,0.0,0.0,-1083.17,-1095.53,-1299.18,-1590.79,0.6826946135426858,0.3834949137573348,0.2026568034880645,0.7248018258820251,1.599895853157349,0.1896183865029971,0.1212186660543663,0.6640252918217262,0.8097104157650497,0.9409852027187084
2,10,200,2022-11-22 01:50:54.971061,difference,3.87,5.5,5.0,6.0,-1083.08,-1080.48,-1275.53,-1254.5,0.4920006180829678,0.2979825778168728,0.2532856490210213,0.3862084080477215,0.3093888254216531,0.1935421672833727,0.2485637940182035,0.6558963189278991,0.9098016960535408,0.9481472187585592
2,10,200,2022-11-22 01:50:54.971061,real_early,,120.45,,8.0,,,-1434.25,-1399.1,,,,0.4093946704338992,0.6250575723697319,0.2819085401331432,0.1268767807756801,0.0,0.7288343149768809,0.9837295263528671
2,10,200,2022-11-22 01:50:54.971061,pure_competency,4.32,75.54,6.0,7.0,-1084.28,-1080.61,-1334.43,-1301.9,0.5301417670892055,0.2206515936780542,0.1508965871052092,0.5175170783235449,0.80958045304509,0.1852722758848482,0.0904251062825209,0.6623410770062266,0.7391504702794587,0.9383632322128844
2,10,200,2022-11-22 01:50:54.971061,real_parameters,,,,,-1082.38,-1082.73,-1306.18,-1311.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317074052263715,0.6430341869773921,0.9106835222472692
3,10,200,2022-11-22 01:56:44.833055,late_em,5.52,519.65,6.0,8.0,-1139.89,-1128.41,-1737.04,-1511.6,0.4002823783000764,0.2471985153060532,0.1920909622490808,0.5301765234927469,0.7643141850992603,0.2897695310261434,0.3341996858167284,0.7311401034015649,0.9287120392184142,1.057960004626458
3,10,200,2022-11-22 01:56:44.833055,initial,0.0,0.0,0.0,0.0,-1139.16,-1147.1,-1646.08,-2367.86,0.5469839216552521,0.4686506199984734,0.1841320118224362,0.7832118285952399,1.325367924867754,0.2792787118433643,0.3445331301598988,0.737463154756322,1.2468812852301006,1.0607521068544217
3,10,200,2022-11-22 01:56:44.833055,difference,5.91,7.15,6.0,6.0,-1139.63,-1129.54,-1641.61,-1586.22,0.4396875597128907,0.2221141893440188,0.202392209995016,0.3940456421551513,0.3560054846413606,0.1889573207014047,0.3331435056601541,0.7369012497597995,0.995923355865704,1.0548725277356268
3,10,200,2022-11-22 01:56:44.833055,real_early,,304.05,,7.0,,,-1765.86,-1704.92,,,,0.3187754955553472,0.6130766882377113,0.1679154582255937,0.2455456780316037,0.0,0.8014968200226402,1.005068686076447
3,10,200,2022-11-22 01:56:44.833055,pure_competency,5.59,2648.63,6.0,7.0,-1138.92,-1132.53,-1657.76,-1590.47,0.4069003685862811,0.2485604369243586,0.2754675580818103,0.3412557054632948,1.0464379027190815,0.2667656318249646,0.3022784999203758,0.7395863562795837,0.89804683556663,1.0610013734087087
3,10,200,2022-11-22 01:56:44.833055,real_parameters,,,,,-1139.36,-1138.6,-1638.27,-1634.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983984679616378,0.6478818568442115,0.9562907349259494
2,20,200,2022-11-22 02:55:57.679688,late_em,10.39,241.07,6.0,9.0,-2023.28,-2018.99,-2115.8,-2063.39,0.2989734465363018,0.3002320192723467,0.1930401577392642,0.3372900582969818,0.4559789419642735,0.5835945874491985,0.1228607545150199,0.5432181840497067,0.7827476499396204,1.0815131492505348
2,20,200,2022-11-22 02:55:57.679688,initial,0.0,0.0,0.0,0.0,-2025.95,-2081.13,-2024.02,-2334.99,0.5654956040246374,0.4612381082372797,0.2942271316517224,0.756339366114533,1.3291159814775009,0.4521516255638146,0.3093566307677919,0.574827954648439,0.8780993286744406,0.988811377690948
2,20,200,2022-11-22 02:55:57.679688,difference,10.36,12.13,6.0,6.0,-2029.14,-2019.16,-2073.85,-2035.3,0.3173654495307901,0.2855665725435391,0.1717562371502123,0.399336277836384,0.4543867066046528,0.2523542485776788,0.0768409937873299,0.5450174549773801,0.937700181956396,0.8857899500167882
2,20,200,2022-11-22 02:55:57.679688,real_early,,127.17,,6.0,,,-2245.13,-2198.93,,,,0.27697701970017,0.4559232612364963,0.6512225771577641,0.186888890788083,0.0,0.7263406474430999,1.169092149517061
2,20,200,2022-11-22 02:55:57.679688,pure_competency,10.89,255.82,6.0,10.0,-2025.55,-2016.66,-2094.39,-2054.81,0.2560021465569634,0.2441559392279925,0.0593262589415513,0.2784643163428023,0.6093411988119017,0.4476333334441856,0.2818502436426369,0.5382755102922906,0.7468532026856801,0.9870041155746266
2,20,200,2022-11-22 02:55:57.679688,real_parameters,,,,,-2027.38,-2025.92,-2090.51,-2088.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158962661936293,0.5149869144897636,0.8037062239766365
3,20,200,2022-11-22 03:07:48.848690,late_em,12.44,633.33,6.0,8.0,-1823.39,-1812.99,-2388.27,-2207.05,0.354197974384443,0.2381498669275149,0.3520026956967486,0.7251667660078536,0.4088355392762063,0.270964175573902,0.3305114807217578,0.7277135745107339,0.7968022618091908,0.9610600501958018
3,20,200,2022-11-22 03:07:48.848690,initial,0.0,0.0,0.0,0.0,-1823.58,-1882.68,-2471.66,-3088.14,0.4602035082824513,0.4924633275891413,0.2773463899170134,0.8909149412319252,1.519501270611875,0.2612173615975783,0.2882026447561584,0.7113116765819408,0.9312317190838147,0.9666197125364628
3,20,200,2022-11-22 03:07:48.848690,difference,13.54,13.62,6.0,6.0,-1823.82,-1810.83,-2350.84,-2295.43,0.2974333407427361,0.2196354498460903,0.3519280371515366,0.4885903304982005,0.600499209955276,0.3618820000188038,0.2807910717397068,0.7189615002190975,0.9337005754007948,0.981766841091408
3,20,200,2022-11-22 03:07:48.848690,real_early,,640.84,,8.0,,,-2449.75,-2356.13,,,,0.5213867751548255,0.4811817190474248,0.2896003395486039,0.2184279108132068,0.0,0.714476150414461,0.9565892823999532
3,20,200,2022-11-22 03:07:48.848690,pure_competency,12.23,405.18,6.0,8.0,-1822.92,-1824.97,-2446.17,-2336.02,0.324733478449988,0.3030427901893647,0.3175757442458937,0.5338167124479066,1.0386465920624657,0.2694499912640511,0.3170739907548919,0.7094928720383589,0.7669916040689907,0.941370785238148
3,20,200,2022-11-22 03:07:48.848690,real_parameters,,,,,-1822.27,-1823.28,-2437.07,-2433.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441345489284516,0.5949590027796192,0.8159816154034284
2,30,200,2022-11-22 03:37:43.458687,late_em,16.16,187.25,6.0,7.0,-2925.0,-2882.16,-2655.22,-2618.18,0.3817284644590142,0.315357481927526,0.1213395236516115,0.3836427061899092,0.5958183153821545,0.2394090067228048,0.1771857923198133,0.437047749746346,0.6327368241385054,0.9451335594828012
2,30,200,2022-11-22 03:37:43.458687,initial,0.0,0.0,0.0,0.0,-2925.83,-2979.57,-2724.43,-3349.88,0.6394131264087384,0.3899856268167901,0.0604576297914498,0.7456897546242873,1.3939120533679197,0.2901071569265398,0.4736239489299501,0.4695902603293168,1.3230471862752204,0.9486448650155076
2,30,200,2022-11-22 03:37:43.458687,difference,14.95,15.55,6.0,6.0,-2927.96,-2883.81,-2657.52,-2616.75,0.4115051368215705,0.3241222536889566,0.1377444009751394,0.2998452483820248,0.3812586856039474,0.2521878184498484,0.0443484192616369,0.4423519055720075,0.9361296085854226,0.961735404265988
2,30,200,2022-11-22 03:37:43.458687,real_early,,139.06,,6.0,,,-2684.51,-2660.2,,,,0.3701028051755902,0.5590816264265511,0.2759603458832446,0.1323055459910883,0.0,0.6056565796750766,0.9507040663128512
2,30,200,2022-11-22 03:37:43.458687,pure_competency,14.63,158.05,6.0,7.0,-2925.67,-2884.25,-2700.85,-2666.28,0.3558297659064449,0.3295678369021168,0.2930957608018239,0.3518697387120409,0.4510607608485586,0.2031816571793191,0.2297871585979893,0.4753600948807582,0.6205548572579497,0.911255701829196
2,30,200,2022-11-22 03:37:43.458687,real_parameters,,,,,-2925.61,-2927.71,-2663.66,-2663.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4100473220055277,0.5237482669328104,0.8761602776862586
3,30,200,2022-11-22 03:47:29.513684,late_em,19.12,694.02,6.0,8.0,-2898.37,-2874.73,-2496.56,-2438.06,0.4458405416896073,0.3243636257210515,0.2737151560777493,0.5176514823513468,0.6967315724459929,0.2800128131988884,0.2732960828275606,0.5630616077532375,0.7698032194726327,0.9897543361330104
3,30,200,2022-11-22 03:47:29.513684,initial,0.0,0.0,0.0,0.0,-2899.35,-2983.19,-2514.5,-3220.78,0.6198629269533764,0.5243605416765068,0.2484807526639527,0.7796695794712354,1.4041396358395568,0.2939621990060022,0.394786122124654,0.5927507433283306,1.0914151916482444,1.0010769005514073
3,30,200,2022-11-22 03:47:29.513684,difference,23.22,29.3,6.0,7.0,-2896.96,-2871.34,-2469.48,-2439.52,0.430100009948927,0.3038122032844086,0.2414785244649672,0.3480812015895944,0.5768838756342849,0.2562729776782939,0.2036473428830908,0.5509542841807343,1.011398274853324,0.9827772658412778
3,30,200,2022-11-22 03:47:29.513684,real_early,,661.7,,7.0,,,-2607.73,-2549.13,,,,0.5349732092177455,0.6420668110568611,0.3957531946947632,0.2187772205286058,0.0,0.793356670486494,1.1076277303737836
3,30,200,2022-11-22 03:47:29.513684,pure_competency,22.33,544.96,6.0,8.0,-2897.83,-2892.35,-2597.62,-2586.56,0.4158960836181319,0.2979203599754596,0.358838273692574,0.411264712015851,0.88010995367614,0.2585958782351694,0.2787262050925937,0.5963025052985146,0.7781187943957149,0.9752799669875554
3,30,200,2022-11-22 03:47:29.513684,real_parameters,,,,,-2898.56,-2898.77,-2540.77,-2538.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054133925333003,0.5018002521101993,0.8093232128238101
2,10,30,2022-11-22 04:21:52.614688,late_em,4.73,27.17,7.0,8.0,-169.7,-152.19,-178.04,-162.12,0.9258263857115948,0.7760949108165189,0.0134350288425444,2.5138176509434187,1.3481281221472656,0.087211768127931,0.1985088914885174,0.6109772304605492,0.8070508523744463,1.1493180017973506
2,10,30,2022-11-22 04:21:52.614688,initial,0.0,0.0,0.0,0.0,-169.74,-163.56,-183.3,-203.25,0.4884424525619265,0.6828260887317371,0.1176625683894415,0.8417144559119982,1.407586482228996,0.117687945431977,0.4003531316225714,0.5438945938211276,0.8461925290687761,1.14609193620783
2,10,30,2022-11-22 04:21:52.614688,difference,4.06,5.58,6.0,8.0,-169.71,-152.3,-174.64,-165.96,1.0468380946253553,0.72878206113605,0.0159099025766972,2.343228564379015,1.54837927701871,0.1225886574568303,0.3508198550585848,0.6038504986617458,0.91297689451125,1.1532973084482587
2,10,30,2022-11-22 04:21:52.614688,real_early,,29.81,,9.0,,,-202.51,-182.45,,,,5.117510591787967,2.477424557145806,0.1417370717208451,0.1866364045410219,0.0,0.8325222396306348,1.1701625103342057
2,10,30,2022-11-22 04:21:52.614688,pure_competency,4.84,23.85,7.0,8.0,-169.66,-151.84,-189.15,-174.55,1.0268269556864025,0.7370866954003835,0.4712159589827152,2.437668910301669,1.6867794474390412,0.0994674186483287,0.3800735316886031,0.7127798335256017,1.0048735843605867,1.1476633653822317
2,10,30,2022-11-22 04:21:52.614688,real_parameters,,,,,-169.3,-169.78,-183.02,-182.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562219770982827,0.7165804741106817,1.1444283238623305
3,10,30,2022-11-22 04:23:40.208686,late_em,7.47,110.52,9.0,11.0,-147.57,-131.64,-252.1,-210.92,1.7695951461475254,2.858223973335635,0.1063337931024543,3.7811883924839975,3.2672753037481925,0.2914282492217329,0.2747263689160139,0.7597720858312061,0.8374932663853981,1.0567250391168197
3,10,30,2022-11-22 04:23:40.208686,initial,0.0,0.0,0.0,0.0,-147.63,-146.21,-213.35,-253.09,0.6131435129795079,0.50597166692396,0.1783907446527924,0.9521519152469236,1.6660687995773695,0.4471201441820009,0.7201441028633706,0.7419806359278159,1.034402729558889,1.0551487975847158
3,10,30,2022-11-22 04:23:40.208686,difference,8.12,6.21,10.0,8.0,-147.85,-131.32,-229.59,-216.81,2.0672164147020897,3.330492342634797,0.1037190382181057,1.8422694627751648,1.351682152625999,0.4844144098097966,0.3742851099120105,0.7651331775466992,1.025411704189424,1.0849580522094575
3,10,30,2022-11-22 04:23:40.208686,real_early,,82.44,,10.0,,,-251.63,-223.91,,,,3.43123769694629,2.0177647389338644,0.4056082154548209,0.1872517705004563,0.0,0.8889843989783295,1.1178286539200135
3,10,30,2022-11-22 04:23:40.208686,pure_competency,6.3,40.17,9.0,9.0,-147.64,-131.5,-239.15,-218.3,1.7589017069046062,2.97713735965414,0.3022157654539036,2.1759360787301003,1.845301782502663,0.3213544893784728,0.3633409788756991,0.799587437542612,0.8645657324892239,1.039290665729752
3,10,30,2022-11-22 04:23:40.208686,real_parameters,,,,,-147.37,-147.81,-212.76,-213.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6710420743835506,0.6432383270516159,0.841133063341982
2,20,30,2022-11-22 04:28:13.173685,late_em,6.92,40.06,6.0,8.0,-331.32,-302.17,-316.75,-279.0,1.6242570284983242,0.8661154944225012,0.0751654508401299,1.2241379854850394,1.4660042679447491,0.2488841598013019,0.2633945329728769,0.4859170481597347,0.6822092689081393,0.7478643487965426
2,20,30,2022-11-22 04:28:13.173685,initial,0.0,0.0,0.0,0.0,-332.33,-324.19,-319.08,-337.09,0.4846630954389515,0.4824523389570017,0.0436991990773286,1.0647719309417856,2.070991455629696,0.3918483228559234,0.213145683747056,0.4221065470231843,1.1470991829062578,0.801665618910547
2,20,30,2022-11-22 04:28:13.173685,difference,9.03,9.31,7.0,7.0,-331.2,-301.77,-324.37,-282.91,1.6634409068859053,0.8029263281829091,0.0693671752344002,1.131476706428176,1.3711908919862736,0.2202515292861655,0.0495418807732136,0.4970314331541331,0.838846807815411,0.7647664658775669
2,20,30,2022-11-22 04:28:13.173685,real_early,,42.75,,8.0,,,-313.9,-275.14,,,,1.1952140195871015,1.4096642848824286,0.5237423340727766,0.2748624212674406,0.0,0.7121440161215071,0.8176609425850295
2,20,30,2022-11-22 04:28:13.173685,pure_competency,9.02,71.5,7.0,12.0,-332.33,-301.44,-319.82,-279.9,1.3533662700525135,0.7136951748929585,0.3972525896706024,1.3680343350500117,2.092801689913371,0.3773918974029768,0.0308095261514323,0.4976148809727579,0.7123102143655006,0.7733625416643554
2,20,30,2022-11-22 04:28:13.173685,real_parameters,,,,,-331.62,-331.31,-310.31,-309.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363984411719257,0.6129789734271214,0.7274857213327056
3,20,30,2022-11-22 04:31:30.114684,late_em,14.32,173.48,9.0,12.0,-288.26,-250.78,-262.36,-233.67,1.7659225732279789,1.5444853676837589,0.1278687825685204,7.188509325879884,5.866422036950821,0.2534036393670076,0.1993673465963995,0.6187103676473267,0.7514896874779536,0.9514221497877487
3,20,30,2022-11-22 04:31:30.114684,initial,0.0,0.0,0.0,0.0,-288.89,-292.21,-282.16,-354.06,0.7259935017144202,0.803346213840551,0.2413598788347208,0.8205134739744038,2.038282046891553,0.3146827255789198,0.25375440007132,0.6919265212657663,0.8767401505403183,1.0150367487364929
3,20,30,2022-11-22 04:31:30.114684,difference,14.87,27.98,9.0,14.0,-288.43,-248.01,-286.95,-260.16,1.904525861152748,1.5688547692683912,0.0675215027478901,4.1509134112846136,3.789929655605651,0.2901720641924071,0.2731350942691624,0.612543132671347,0.9507187742611254,1.041195432013888
3,20,30,2022-11-22 04:31:30.114684,real_early,,181.58,,13.0,,,-293.57,-258.08,,,,5.917994630163864,10.954232438340302,0.2447880852220276,0.1662883172217593,0.0,0.6292307385337154,0.8908044271766428
3,20,30,2022-11-22 04:31:30.114684,pure_competency,10.95,197.92,8.0,17.0,-287.99,-251.79,-277.43,-250.36,1.6332603623775273,1.286114197526189,0.2660600015869436,10.412513612878682,8.800582772699713,0.3132958841041805,0.2467947901211143,0.6478093473239835,0.7145574838626876,0.98261262571653
3,20,30,2022-11-22 04:31:30.114684,real_parameters,,,,,-288.07,-287.9,-285.33,-285.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865046530860129,0.5864097788401507,0.7203856573826706
2,30,30,2022-11-22 04:42:05.138687,late_em,10.26,47.79,6.0,7.0,-475.49,-438.64,-364.77,-338.7,0.7853299122170883,0.8562834407997448,0.221607265223864,4.862808713294393,6.313706723624398,0.1637948793460894,0.216226842690726,0.5253483935703556,0.7630773996101381,1.014266663696494
2,30,30,2022-11-22 04:42:05.138687,initial,0.0,0.0,0.0,0.0,-476.01,-463.48,-358.52,-423.03,0.6031537772146199,0.5367448389184578,0.1901410134610626,0.795965987905057,1.6139944613180617,0.239200527800421,0.599564654561958,0.535602349752627,1.143098182320883,1.0169690387661894
2,30,30,2022-11-22 04:42:05.138687,difference,10.95,14.95,6.0,7.0,-475.05,-437.32,-368.44,-341.92,0.7790524667448259,0.8598142306020474,0.1711198410471445,2.711997515842801,3.1744419342287027,0.2299739621347678,0.2587276128270758,0.516113146415424,1.0621008393943112,1.073770053659225
2,30,30,2022-11-22 04:42:05.138687,real_early,,104.17,,12.0,,,-367.86,-336.41,,,,9.25155392166844,5.9279216033487545,0.3296176535017504,0.34275604298101,0.0,0.7048896035472035,1.04249241892586
2,30,30,2022-11-22 04:42:05.138687,pure_competency,10.42,73.75,6.0,10.0,-475.32,-438.97,-368.81,-344.47,0.6536565259047034,0.9047292085375336,0.1634123771322111,6.644893863621093,5.533879903194318,0.1274836895372838,0.4422878806751936,0.5028916926777909,0.7869023384273822,0.9930239712159384
2,30,30,2022-11-22 04:42:05.138687,real_parameters,,,,,-475.54,-476.07,-361.78,-361.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788618310792152,0.6415445416189458,0.988508056190553
3,30,30,2022-11-22 04:46:46.592686,late_em,18.0,128.09,7.0,8.0,-414.53,-376.3,-482.1,-436.56,1.7195521664119624,1.1550009380810486,0.1402036376132945,4.032363278472269,3.133487431072532,0.1954601209681629,0.3347315342180955,0.5313715910775968,0.6777160998771056,1.053589801038112
3,30,30,2022-11-22 04:46:46.592686,initial,0.0,0.0,0.0,0.0,-417.07,-423.74,-521.41,-663.44,0.6475380004156241,0.5450962574212942,0.2360262273561987,0.8608483512684943,1.3814948975564805,0.3215044392297631,0.6418613834431509,0.5705540503230805,1.5215044880426891,1.1766821282929834
3,30,30,2022-11-22 04:46:46.592686,difference,16.8,16.1,7.0,7.0,-414.65,-375.52,-523.16,-474.11,2.049968950575963,1.533258146163687,0.0784646912807141,1.224283029993895,2.0763792538100487,0.3230034975909016,0.3596734131008742,0.5058390491821444,1.0902433870878665,1.0812881562428671
3,30,30,2022-11-22 04:46:46.592686,real_early,,356.67,,16.0,,,-495.72,-443.74,,,,6.041960344767976,5.676192023867926,0.1807456838273661,0.2010338501071122,0.0,0.6237449354537217,1.0757596279793746
3,30,30,2022-11-22 04:46:46.592686,pure_competency,14.4,574.41,7.0,25.0,-415.28,-374.9,-503.07,-448.86,1.7602919498996548,1.311889177605062,0.3257769209477894,7.301696527283056,6.483492434471741,0.165862885555416,0.3294959863137241,0.6539347099009895,0.7748767190161803,1.1076046131857356
3,30,30,2022-11-22 04:46:46.592686,real_parameters,,,,,-415.02,-416.2,-508.94,-507.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4651647693943564,0.4360385330764313,0.9912496706401118
2,10,100,2022-11-22 05:05:45.521689,late_em,4.07,54.59,6.0,8.0,-495.05,-489.4,-634.74,-562.46,0.4349209682961979,0.2522669434760419,0.3921614240335221,1.230130933009099,1.3402364276441594,0.4402758765819449,0.25980978618982,0.6621743561886825,0.7971949619963241,0.9685182608824792
2,10,100,2022-11-22 05:05:45.521689,initial,0.0,0.0,0.0,0.0,-495.61,-501.46,-583.27,-651.79,0.6900393692236467,0.4059073473292123,0.3535533905932738,0.758394250710149,1.039113456619333,0.4680628536852716,0.5240970043799144,0.6890249689372854,0.855188460633455,0.9734894330898114
2,10,100,2022-11-22 05:05:45.521689,difference,4.46,4.25,6.0,6.0,-495.76,-489.02,-584.24,-563.84,0.4870336165500169,0.3126734652166137,0.3956969579109751,0.6490803002429496,0.8871410000101866,0.4744024161234791,0.2325606782619543,0.6649801076949379,1.0240465685233309,0.9881148076412222
2,10,100,2022-11-22 05:05:45.521689,real_early,,56.8,,8.0,,,-676.09,-627.96,,,,1.3433872409404946,2.51983786269471,0.6319562227717993,0.0625796292734304,0.0,0.9086265950288376,1.1420497441043598
2,10,100,2022-11-22 05:05:45.521689,pure_competency,3.95,48.57,6.0,8.0,-496.03,-487.84,-627.36,-591.37,0.3432603449724776,0.3580533686650613,0.0,1.2563803890353926,1.737665333005981,0.402198748946093,0.2130766637039576,0.6285449518913182,0.7956978293004426,0.9488298335255224
2,10,100,2022-11-22 05:05:45.521689,real_parameters,,,,,-495.08,-495.5,-607.63,-608.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136126623692091,0.5920234127103635,0.7589674652884482
3,10,100,2022-11-22 05:09:02.907689,late_em,4.63,444.36,6.0,11.0,-469.21,-454.88,-627.62,-523.92,0.3946901094704342,0.9048791774055344,0.257895805833803,4.993087356034833,2.370645374517776,0.3521643950076599,0.4164679499473319,0.77182872218404,1.0260560548344824,1.2393239495529675
3,10,100,2022-11-22 05:09:02.907689,initial,0.0,0.0,0.0,0.0,-467.8,-467.81,-594.72,-693.94,0.5533496948109908,0.9270240943129682,0.229422429398503,0.8080336586228393,1.970951706354772,0.3103518505037647,0.4155979654532598,0.7829626247923736,1.0761397067975562,1.2246816545109758
3,10,100,2022-11-22 05:09:02.907689,difference,4.79,11.41,6.0,11.0,-469.53,-455.29,-562.03,-547.04,0.4922860430023931,0.957894233551499,0.2735237913682179,1.5009811128997972,1.6282463615511018,0.2698350002780007,0.3500853786323241,0.7858557763875728,1.0063646258812005,1.1779103058682228
3,10,100,2022-11-22 05:09:02.907689,real_early,,528.87,,13.0,,,-690.59,-667.68,,,,4.33302486970854,2.42340619312546,0.2466036586193409,0.3387433148171833,0.0,0.9126788594922948,1.15774120035108
3,10,100,2022-11-22 05:09:02.907689,pure_competency,6.2,414.12,7.0,19.0,-467.23,-456.87,-592.58,-563.95,0.6042769809898791,0.8892966501953545,0.2336930227646707,3.9061254638777454,4.375085378916933,0.3093107825666092,0.4124817878310715,0.822692794690689,1.0695493052503122,1.2310992243459224
3,10,100,2022-11-22 05:09:02.907689,real_parameters,,,,,-467.56,-467.43,-605.01,-602.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264359325013581,0.6956822435752639,0.9684925173802628
2,20,100,2022-11-22 05:33:08.215686,late_em,8.81,132.85,6.0,11.0,-1066.84,-1050.14,-1176.88,-1161.16,0.3418764322403166,0.3084421810536042,0.038608062629456,0.9586278459248896,0.6625483358500299,0.4948814277177918,0.3923292685997311,0.5099385654187688,0.9153155270259872,0.968072770096232
2,20,100,2022-11-22 05:33:08.215686,initial,0.0,0.0,0.0,0.0,-1066.92,-1083.11,-1137.19,-1469.72,0.4861809275947366,0.3337964101435088,0.0300520382004282,0.7813723138664335,1.6554835936480194,0.4948814277177918,0.3923292685997311,0.522643491325319,0.8239397682434382,0.968072770096232
2,20,100,2022-11-22 05:33:08.215686,difference,8.26,7.67,6.0,6.0,-1067.25,-1048.82,-1136.18,-1112.99,0.3366806486180008,0.2800279768894954,0.0111015764646287,0.99524828393215,1.1226345589838282,0.1695201099257293,0.0785434866892643,0.5095340576667956,0.7552655422119067,0.7451151752477072
2,20,100,2022-11-22 05:33:08.215686,real_early,,74.83,,7.0,,,-1271.64,-1237.82,,,,0.9872217949357284,0.642424270215583,0.4948814277177918,0.3923292685997311,0.0,0.8956699489573725,0.968072770096232
2,20,100,2022-11-22 05:33:08.215686,pure_competency,7.8,78.49,6.0,8.0,-1066.46,-1049.03,-1107.13,-1045.68,0.3676540614705968,0.3068346648796365,0.3235013523928455,1.1467806817500945,2.31120662889994,0.2205805874782852,0.1819453964492144,0.5409641105049999,0.7128126882220069,0.7742916386522324
2,20,100,2022-11-22 05:33:08.215686,real_parameters,,,,,-1066.98,-1065.59,-1100.89,-1101.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098044071369353,0.4731829703388936,0.7018419440393483
3,20,100,2022-11-22 05:38:48.253688,late_em,9.56,598.04,6.0,11.0,-883.52,-870.61,-1194.48,-1048.89,0.488978734198892,0.3572004220881284,0.3558094808555087,1.741269970901883,1.195490087919324,0.1757675137472476,0.3003333092859775,0.6672943922056288,0.8177058899815227,1.0782240668490708
3,20,100,2022-11-22 05:38:48.253688,initial,0.0,0.0,0.0,0.0,-882.43,-922.85,-1222.33,-1587.41,0.6325294260949282,0.4283457763851,0.2824895238962165,0.7823049607473332,1.2956787958816829,0.2576693294385914,0.4105441321520068,0.6670197402944901,1.359731033980212,1.118747529651078
3,20,100,2022-11-22 05:38:48.253688,difference,11.13,13.16,6.0,7.0,-881.74,-868.68,-1155.36,-1085.4,0.3891564164061235,0.3780874160757652,0.341907229132894,0.5791554471681287,1.5153196087907297,0.3154513269549592,0.2252726141304032,0.6534638684544104,1.0627967716066784,1.0830374324093104
3,20,100,2022-11-22 05:38:48.253688,real_early,,315.57,,8.0,,,-1266.77,-1196.07,,,,0.9978824880803472,0.7459510631908167,0.3545109871358009,0.1291564340032831,0.0,0.8301141216733958,1.1963732118272117
3,20,100,2022-11-22 05:38:48.253688,pure_competency,12.48,831.94,7.0,18.0,-883.52,-877.73,-1198.95,-1125.7,0.3331687671718014,0.3275742579130535,0.3032422903664109,2.297350641870627,4.811352357057203,0.199290697223151,0.2486758514811395,0.6453457598012472,0.9120548654392472,1.0945382838978457
3,20,100,2022-11-22 05:38:48.253688,real_parameters,,,,,-882.01,-882.24,-1190.21,-1207.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966802923036573,0.6485414359641366,0.8952404377391264
2,30,100,2022-11-22 06:09:16.197688,late_em,12.85,95.05,6.0,7.0,-1476.34,-1452.27,-1334.09,-1271.09,0.4899985455872556,0.4735669354530415,0.2056266580480264,0.7340604204525297,1.691227383686123,0.3546724439535724,0.2794020803430068,0.5068014375312173,0.7381900256197592,0.8827768522070232
2,30,100,2022-11-22 06:09:16.197688,initial,0.0,0.0,0.0,0.0,-1473.84,-1508.5,-1384.81,-1594.43,0.7816726407161901,0.3954217400419245,0.1649680120508215,0.6941019009508553,1.903643326021724,0.4617070235820547,0.2136177017477718,0.5165341982176452,0.9122604964803014,0.915078098231722
2,30,100,2022-11-22 06:09:16.197688,difference,12.45,14.96,6.0,6.0,-1476.38,-1452.62,-1368.28,-1290.54,0.4965324549441452,0.5265766484309174,0.18872680652202,0.5895695907052255,1.0548211656347326,0.3721309254936162,0.2846532620756312,0.5014643322145776,0.9886528353177688,0.9299836094745144
2,30,100,2022-11-22 06:09:16.197688,real_early,,107.82,,7.0,,,-1331.88,-1290.87,,,,0.5308828815509818,1.2330167065520778,0.2958252271189865,0.1848413644182491,0.0,0.6178344372273699,0.7680780799854006
