latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
3,10,100,2022-11-14 20:27:53.862220,initial,0.0,0.0,0.0,0.0,-583.35,-589.05,-799.97,-1016.2,0.5513039578956086,0.3819383860111041,0.1075517136595745,1.6016145694147357,1.766625871225951,0.2036721562271638,0.2989191046271735,0.6840211569341185,0.911620545372704,1.0165845802468674
3,10,100,2022-11-14 20:27:53.862220,difference,3.28,5.33,6.0,8.0,-584.57,-576.1,-798.65,-792.68,0.3915825122314711,0.3909807702304186,0.119115798000657,0.7923134978322344,0.5550229016878152,0.2580210688876252,0.2428217288207739,0.6921353438576837,0.8086493500076094,0.9999938229855314
3,10,100,2022-11-14 20:27:53.862220,real_early,,128.92,,7.0,,,-837.91,-826.2,,,,0.9607958933710352,0.5588224288194803,0.2584683109740491,0.2350873407433454,0.0,0.7886834685841412,1.095932306051318
3,10,100,2022-11-14 20:27:53.862220,pure_competency,3.33,79.29,6.0,8.0,-583.68,-584.88,-807.18,-777.12,0.3684771757110177,0.2628466499476085,0.4135894824581495,0.8705257158890141,2.2539615948173406,0.2181912594615951,0.3374210204536326,0.6902031752367744,0.8198826940586988,1.0241894884919005
3,10,100,2022-11-14 20:27:53.862220,real_parameters,,,,,,,-784.74,-784.36,,,,0.0,0.0,0.0,0.0,0.6536219964196881,0.553118243612596,0.826469248203275
2,20,100,2022-11-14 20:33:43.227641,late_em,7.09,57.38,6.0,7.0,-1001.44,-987.33,-1354.19,-1318.43,0.41374872766532,0.3488925754449093,0.0560028570699745,1.5236761999310209,2.232292561667899,0.5094935892629072,0.3789920060172773,0.3958891765473443,0.834761466912203,1.002250501204181
2,20,100,2022-11-14 20:33:43.227641,initial,0.0,0.0,0.0,0.0,-1002.38,-1064.43,-1408.91,-1655.4,0.9805549761341744,0.5715721248213684,0.0991363707223539,0.9285568919096427,1.5847385678664816,0.3439167132097537,0.269871464775363,0.4530232913050887,1.107989749624683,0.9548111925056288
2,20,100,2022-11-14 20:33:43.227641,difference,7.86,6.19,7.0,6.0,-1002.82,-986.74,-1300.7,-1267.24,0.4705532924404503,0.3852986462952791,0.070852099474892,0.7077794735927001,1.4747129760370592,0.1076219470486121,0.0741314711353884,0.4008655933050243,0.7524567602358861,0.8096907997346929
2,20,100,2022-11-14 20:33:43.227641,real_early,,44.93,,6.0,,,-1408.69,-1371.29,,,,1.78355121178288,3.869004469683002,0.5094935892629072,0.3789920060172773,0.0,0.8159025412235511,1.002250501204181
2,20,100,2022-11-14 20:33:43.227641,pure_competency,8.05,47.25,7.0,7.0,-1005.51,-994.31,-1248.75,-1194.88,0.4124836847140935,0.3268772867525425,0.4526897613156277,1.0377895843490468,1.440696851199612,0.3338940232798425,0.2136741915346822,0.418821482046806,0.6821922147477569,0.865322500328186
