latent_dimension,item_dimension,sample_size,key,method,early_runtime,late_runtime,early_steps,late_steps,early_l_optimal,early_l_estimated,late_l_optimal,late_l_estimated,rmse_early_A,rmse_early_delta,rmse_early_sigma,rmse_late_A,rmse_late_delta,rmse_psi,rmse_late_sigma,rmse_theta,rmse_gain_estimated,rmse_gain_pred_train
2,10,200,2022-11-12 17:25:57.854057,late_em,4.99,46.31,11.0,8.0,-1078.13,-1073.18,-1221.37,-1170.33,0.4346431572070779,0.2750171277583956,0.0630032340439758,0.6367464707538915,1.178754337508861,0.4429344138808815,0.2480044102430438,0.4846870654285931,0.728391974043923,0.9044613907120246
2,10,200,2022-11-12 17:25:57.854057,initial,0.0,0.0,0.0,0.0,-1080.82,-1139.91,-1224.99,-1425.29,1.2385034972084257,0.4825911747056361,0.3535533905932738,1.4362894907959758,2.267065111389236,0.4413248803319386,0.4040067828947925,0.5597076832718835,0.952089998543661,0.9420020132267491
2,10,200,2022-11-12 17:25:57.854057,difference,3.79,3.17,9.0,7.0,-1076.72,-1072.65,-1250.26,-1253.79,0.4228210321841912,0.2962504125242548,0.0643467170879758,1.2547244491879177,0.7939251158001367,0.2450366919451241,0.0634258262741992,0.49001580914937,0.735696430525425,0.8199521680825981
2,10,200,2022-11-12 17:25:57.854057,real_early,,49.39,,8.0,,,-1281.61,-1238.62,,,,0.9673151951436716,1.6628948917392117,0.424243067120725,0.2068194442019415,0.0,0.6752286588884236,0.8948227122855489
2,10,200,2022-11-12 17:25:57.854057,pure_competency,2.72,48.86,7.0,9.0,-1077.33,-1071.85,-1213.22,-1160.67,0.3866314059509687,0.3018301007343942,0.0,1.3613490579539425,2.4514392890012435,0.1845611587623278,0.2603134750541601,0.4882362101480813,0.6522078233657904,0.8083341976359087
2,10,200,2022-11-12 17:25:57.854057,real_parameters,,,,,,,-1221.01,-1221.99,,,,0.0,0.0,0.0,0.0,0.4917292557820151,0.5526854760196371,0.7387376075549256
3,10,200,2022-11-12 17:28:55.157607,late_em,2.58,342.57,6.0,10.0,-1050.5,-1054.19,-1535.12,-1470.9,0.5429056801054017,0.3039504740657762,0.3010490510051661,1.0314677725523576,1.6925999053372884,0.3961485748217874,0.2929711589900958,0.709952519361857,0.8958998545705036,1.1644689467992282
3,10,200,2022-11-12 17:28:55.157607,initial,0.0,0.0,0.0,0.0,-1052.19,-1082.82,-1604.55,-2048.42,0.8256383480747741,0.5429075467519454,0.3534012073173114,1.8150029859126435,1.3112503107264677,0.3493610946348269,0.391818512409338,0.7166043944893423,0.9212075707832168,1.1562996095613047
3,10,200,2022-11-12 17:28:55.157607,difference,2.79,6.17,6.0,11.0,-1048.8,-1055.18,-1638.25,-1594.57,0.6058739571755045,0.3558998182920758,0.3035686632927274,0.815834262556678,0.8961958516591815,0.330603048020586,0.1492327861596259,0.7066657598666721,0.9513188521160996,1.14670106823564
3,10,200,2022-11-12 17:28:55.157607,real_early,,242.01,,9.0,,,-1711.7,-1624.32,,,,0.5489697772052989,2.3480214834384814,0.4088679058625712,0.231222153879001,0.0,0.8667278740662421,1.192601756739256
